,rating,review_date
154466,3,2017-02-10
154467,3,2016-08-14
154468,4,2016-06-15
154469,5,2016-05-18
154470,5,2016-02-23
154471,5,2015-12-30
154472,3,2015-07-30
154473,5,2015-03-30
154474,4,2011-11-01
154475,1,2020-09-13
154476,3,2020-09-08
154477,4,2020-08-26
154478,5,2020-01-28
154479,4,2019-11-06
154480,3,2019-07-14
154481,4,2019-06-01
154482,1,2018-04-21
154483,4,2018-02-24
154484,5,2017-07-29
154485,5,2017-03-03
154486,5,2017-02-18
154487,4,2017-01-02
154488,4,2016-09-05
154489,4,2016-09-03
154490,4,2016-06-10
154491,3,2016-04-25
154492,5,2016-04-12
154493,2,2016-02-02
154494,4,2016-01-28
154495,3,2015-09-25
154496,4,2015-04-25
154497,5,2014-11-15
154498,5,2014-10-31
154499,4,2014-06-22
154500,3,2014-05-20
154501,4,2014-05-12
154502,4,2014-03-28
154503,4,2013-05-14
154504,4,2013-01-24
154505,5,2013-01-10
154506,4,2013-01-04
154507,3,2012-06-25
154508,4,2012-06-25
154509,3,2012-04-05
154510,5,2020-12-06
154511,1,2020-07-18
154512,5,2020-02-12
154513,4,2019-12-14
154514,4,2019-07-12
154515,5,2018-12-13
154516,5,2018-11-21
154517,5,2018-08-12
154518,5,2012-05-03
154519,5,2017-09-17
154520,4,2017-04-16
154521,5,2019-06-07
154522,5,2019-03-05
154523,1,2022-03-06
154524,1,2019-12-29
154525,5,2019-02-01
154526,1,2017-10-03
154527,1,2017-09-24
154528,1,2017-08-19
154529,1,2017-07-30
154530,5,2017-07-12
154531,1,2017-06-27
154532,1,2017-06-02
154533,1,2017-05-14
154534,3,2017-05-10
154535,1,2017-04-04
154536,1,2017-03-27
154537,1,2017-03-23
154538,4,2017-02-19
154539,1,2017-02-13
154540,3,2017-02-12
154541,3,2017-02-12
154542,3,2017-02-08
154543,5,2017-02-02
154544,1,2017-02-01
154545,5,2017-01-13
154546,2,2016-12-11
154547,4,2016-12-11
154548,1,2016-11-28
154549,3,2016-11-26
154551,5,2017-08-14
154552,5,2017-07-30
154553,1,2020-08-12
154554,1,2018-12-31
154555,4,2018-10-10
154556,5,2018-08-21
154557,5,2018-04-09
154558,1,2017-11-03
154559,5,2017-07-31
154560,4,2017-07-08
154561,4,2017-07-23
154562,4,2017-05-16
154563,5,2022-05-26
154564,4,2022-01-23
154565,4,2021-02-14
154566,5,2020-01-02
154567,4,2019-11-26
154568,5,2019-09-05
154569,5,2019-08-02
154570,5,2019-07-15
154571,1,2019-06-24
154572,5,2019-01-17
154573,5,2018-05-29
154574,5,2018-04-07
154575,1,2018-01-20
154576,1,2017-12-24
154577,4,2017-12-23
154578,5,2017-07-03
154579,5,2017-05-22
154580,5,2017-04-27
154581,4,2017-03-14
154582,5,2022-05-24
154583,5,2022-01-05
154584,5,2021-10-28
154585,5,2021-08-09
154586,5,2021-02-08
154587,5,2021-02-07
154588,5,2021-02-07
154589,5,2021-02-07
154590,5,2021-02-07
154591,4,2020-03-05
154592,1,2020-02-07
154593,5,2019-09-07
154594,5,2019-06-27
154595,4,2019-03-04
154596,5,2018-08-20
154597,5,2018-06-19
154598,5,2017-11-24
154599,4,2017-10-20
154608,5,2022-10-03
154609,5,2022-07-29
154610,5,2022-06-05
154611,5,2021-07-13
154612,5,2020-08-05
154613,4,2019-05-09
154614,5,2019-05-07
154615,4,2018-06-29
154616,5,2017-10-03
154617,4,2017-08-27
154618,4,2017-08-27
154619,5,2017-08-26
154620,5,2017-08-13
154621,4,2017-08-12
154622,4,2017-06-04
154623,5,2016-10-26
154624,5,2016-09-24
154625,5,2015-05-16
154626,5,2014-11-04
154627,4,2013-11-05
154628,5,2013-09-15
154629,4,2013-08-19
154630,5,2020-09-03
154631,5,2019-05-13
154632,5,2019-03-31
154633,5,2019-02-16
154634,5,2017-09-23
154635,4,2016-07-21
154636,5,2016-07-16
154637,4,2016-06-30
154638,5,2016-03-21
154639,5,2015-09-15
154640,4,2014-11-04
154641,4,2014-04-04
154642,4,2013-11-06
154643,5,2013-10-26
154644,5,2013-08-11
154645,5,2012-11-24
154646,4,2012-09-14
154647,5,2012-09-14
154648,5,2012-07-28
154649,5,2012-07-27
154650,5,2011-12-11
154651,1,2019-07-13
154652,5,2019-01-03
154653,5,2018-08-09
154654,4,2019-11-18
154655,1,2019-09-19
154656,5,2019-05-04
154657,5,2019-03-04
154658,5,2019-03-03
154659,5,2019-03-02
154660,5,2018-09-04
154661,1,2018-09-01
154662,5,2018-08-17
154663,3,2018-07-08
154664,5,2022-04-22
154665,5,2021-12-04
154666,5,2021-12-03
154667,5,2021-05-15
154668,5,2021-01-10
154669,5,2020-06-24
154670,2,2019-12-17
154671,2,2019-11-07
154672,4,2019-07-20
154673,2,2019-02-15
154674,5,2018-12-02
154675,5,2018-07-14
154676,4,2018-04-01
154677,5,2017-12-18
154678,5,2017-08-18
154679,5,2017-05-05
154680,5,2017-04-26
154681,5,2017-04-20
154682,4,2022-06-04
154683,5,2022-05-25
154684,5,2020-09-18
154685,5,2019-08-20
154686,5,2019-05-05
154687,5,2018-06-02
154688,5,2020-10-19
154689,2,2020-09-07
154690,5,2020-09-04
154691,5,2020-08-15
154692,5,2020-06-17
154693,5,2019-12-14
154694,5,2019-10-05
154695,5,2019-09-21
154696,1,2019-09-17
154697,5,2019-03-13
154698,5,2019-03-09
154699,5,2019-03-03
154700,4,2019-02-17
154701,5,2018-09-05
154702,1,2018-08-18
154703,5,2018-08-12
154704,5,2018-07-30
154705,5,2018-07-27
154706,4,2017-11-26
154707,4,2017-09-26
154708,4,2017-06-22
154724,1,2018-07-12
154725,1,2020-07-09
154726,4,2019-06-18
154727,1,2019-06-01
154728,1,2017-06-08
154735,1,2020-09-05
154736,4,2019-10-14
154737,3,2017-05-22
154738,5,2022-10-04
154739,5,2022-05-05
154740,5,2021-08-18
154741,5,2021-07-07
154742,5,2020-07-20
154743,5,2019-10-14
154744,5,2019-10-09
154745,5,2019-06-27
154746,5,2019-05-31
154747,4,2019-03-20
154748,4,2018-09-19
154749,4,2018-08-31
154750,5,2018-08-01
154751,5,2018-07-25
154752,5,2018-06-01
154753,5,2020-09-05
154754,1,2020-01-02
154755,5,2019-04-30
154756,5,2019-04-30
154757,5,2019-04-22
154758,4,2019-04-13
154759,5,2018-08-10
154760,4,2018-07-26
154761,5,2017-11-06
154762,5,2017-10-24
154763,5,2017-07-28
154764,5,2022-09-22
154765,5,2022-09-17
154766,5,2022-08-23
154767,5,2022-08-22
154768,5,2022-08-05
154769,5,2022-07-24
154770,5,2022-06-18
154771,5,2022-05-29
154772,5,2022-05-27
154773,5,2022-04-23
154774,5,2021-11-04
154775,5,2021-08-18
154776,4,2021-07-25
154777,3,2021-07-25
154778,5,2021-05-22
154779,5,2020-08-14
154780,5,2020-08-11
154781,5,2020-08-10
154782,4,2020-07-31
154783,5,2019-08-07
154784,5,2019-06-11
154785,5,2018-08-31
154786,5,2018-05-09
154787,5,2020-09-30
154788,5,2020-09-16
154789,5,2020-09-04
154790,5,2020-08-28
154791,5,2020-08-21
154792,5,2020-08-20
154793,5,2020-02-22
154794,3,2020-01-05
154795,5,2019-06-26
154796,5,2019-05-20
154797,5,2019-04-25
154798,5,2019-03-02
154799,5,2018-08-18
154800,5,2018-04-01
154801,5,2017-11-04
154802,5,2017-10-21
154803,5,2017-10-17
154804,5,2017-10-08
154805,5,2017-09-26
154806,5,2017-08-21
154819,5,2018-06-17
154820,5,2019-03-10
154821,5,2018-08-06
154822,1,2022-08-15
154823,3,2019-05-29
154824,2,2020-08-15
154825,3,2019-08-06
154826,5,2019-06-30
154827,2,2019-06-22
154828,4,2018-10-09
154829,4,2018-07-15
154830,4,2018-07-11
154831,1,2018-05-27
154832,1,2017-09-25
154833,5,2017-09-13
154834,5,2018-01-20
154835,5,2020-06-17
154836,5,2019-10-03
154837,5,2018-08-24
154838,5,2018-08-18
154839,5,2018-06-25
154840,5,2018-06-24
154841,5,2018-05-28
154842,5,2018-05-12
154843,5,2018-05-04
154844,5,2017-09-27
154845,4,2017-12-14
154846,4,2017-08-24
154847,5,2021-08-20
154848,5,2019-12-14
154849,5,2018-10-11
154850,5,2018-08-07
154851,5,2018-07-28
154852,5,2018-06-28
154853,5,2019-11-27
154854,5,2019-03-28
154855,5,2018-10-18
154856,5,2018-01-15
154857,5,2017-09-21
154858,5,2022-08-24
154859,5,2020-04-02
154860,5,2020-02-16
154861,4,2019-08-09
154862,5,2019-07-26
154863,4,2019-06-03
154864,3,2019-05-26
154865,5,2018-11-07
154866,4,2018-09-01
154867,5,2018-06-27
154868,5,2017-09-08
154869,2,2022-09-09
154870,5,2022-09-03
154871,1,2019-11-20
154872,3,2019-06-14
154873,5,2018-09-02
154874,3,2018-08-25
154875,4,2018-08-24
154876,4,2018-08-06
154877,1,2018-03-27
154878,5,2019-11-07
154879,5,2019-11-06
154880,3,2019-06-19
154881,5,2019-05-07
154882,5,2019-04-27
154883,1,2019-04-22
154884,5,2018-08-28
154885,3,2018-06-03
154886,2,2018-03-13
154887,1,2022-08-06
154888,1,2022-07-31
154889,5,2022-06-08
154890,5,2020-06-29
154891,2,2019-10-08
154892,1,2019-08-16
154893,1,2018-08-27
154894,1,2018-06-23
154895,5,2017-09-20
154896,5,2022-06-09
154897,4,2019-11-27
154898,3,2019-02-21
154899,3,2018-08-22
154900,4,2018-07-21
154901,4,2018-01-27
154902,4,2017-11-01
154904,5,2022-05-29
154905,5,2021-08-23
154906,5,2021-08-13
154907,4,2021-08-03
154908,5,2020-08-09
154909,4,2019-08-21
154910,1,2019-08-15
154911,4,2019-06-22
154912,5,2018-08-23
154913,4,2018-03-01
154914,3,2017-08-16
154915,4,2017-06-04
154916,1,2017-04-17
154917,4,2016-10-13
154918,5,2016-08-03
154919,5,2016-08-02
154920,5,2015-10-30
154921,4,2015-08-21
154922,4,2015-08-14
154923,5,2015-08-02
154924,4,2015-07-28
154925,4,2015-07-12
154926,5,2015-03-05
154927,4,2013-09-15
154928,5,2013-07-16
154929,4,2013-03-31
154930,5,2011-09-16
154931,4,2020-10-10
154932,3,2020-09-13
154933,3,2020-08-08
154934,5,2020-04-18
154935,5,2020-03-04
154936,5,2020-02-03
154937,4,2020-02-01
154938,3,2019-04-26
154939,5,2019-04-25
154940,4,2019-04-24
154941,4,2019-03-30
154942,5,2018-10-02
154943,5,2018-08-24
154944,5,2017-10-21
154945,4,2017-09-25
154946,5,2017-08-06
154947,5,2017-07-28
154948,4,2017-07-20
154949,5,2017-07-11
154950,5,2017-07-11
154951,3,2017-05-21
154952,4,2017-05-11
154953,3,2016-08-26
154954,5,2016-07-22
154955,4,2016-07-09
154956,5,2016-06-14
154957,4,2016-06-04
154958,4,2016-05-17
154959,5,2016-01-30
154960,4,2015-12-30
154961,4,2015-12-30
154962,5,2015-10-28
154963,3,2015-09-12
154964,5,2015-09-11
154965,4,2015-09-01
154966,5,2015-08-24
154967,5,2014-10-01
154968,5,2014-08-27
154969,4,2014-06-08
154970,5,2014-06-01
154971,5,2013-07-16
154972,5,2013-04-11
154973,5,2011-11-18
154974,2,2009-10-06
154975,3,2009-09-03
154976,5,2019-10-18
154977,5,2018-10-16
154979,1,2018-12-13
154980,5,2018-11-18
154981,5,2018-11-02
154982,5,2018-10-23
154983,5,2018-09-07
154984,3,2018-08-02
154985,4,2018-07-18
154986,4,2018-07-04
154987,5,2018-06-08
154990,1,2022-04-17
154991,1,2020-08-30
154992,5,2019-11-18
154993,1,2019-08-17
154994,2,2018-08-13
154995,1,2018-08-12
154996,4,2017-08-10
154997,5,2020-06-13
154998,1,2019-08-11
154999,2,2019-08-06
155000,2,2019-06-04
155001,1,2019-03-15
155002,5,2019-01-12
155003,1,2018-08-23
155004,2,2018-08-21
155005,4,2018-01-22
155006,4,2019-12-09
155007,5,2019-12-09
155008,5,2019-08-22
155009,5,2019-08-22
155010,5,2019-08-04
155011,5,2019-06-28
155012,5,2019-05-13
155013,3,2018-12-29
155014,5,2018-08-01
155015,4,2018-07-30
155016,5,2018-07-16
155017,5,2018-07-05
155018,3,2018-05-19
155019,4,2018-04-24
155020,5,2018-03-11
155021,5,2018-02-03
155022,5,2018-01-22
155023,4,2021-07-26
155026,5,2018-08-29
155027,4,2018-06-01
155034,5,2019-05-26
155035,5,2019-03-26
155036,5,2019-03-09
155037,5,2018-11-26
155038,5,2018-05-31
155039,5,2019-08-21
155040,4,2019-08-19
155041,4,2019-08-09
155042,5,2019-07-17
155043,3,2020-08-13
155044,1,2019-05-30
155045,5,2019-05-27
155046,5,2019-05-02
155047,5,2019-04-21
155048,5,2018-11-02
155049,5,2020-10-18
155050,4,2017-10-15
155051,4,2017-10-02
155052,4,2016-12-07
155053,1,2020-08-19
155054,3,2020-01-13
155055,4,2019-11-13
155056,4,2019-08-22
155057,5,2019-05-17
155058,5,2019-05-06
155059,5,2018-11-15
155060,5,2018-10-07
155061,5,2018-05-17
155062,4,2018-05-13
155063,4,2018-01-10
155064,5,2017-09-24
155065,3,2017-09-17
155066,3,2017-06-11
155067,3,2017-04-05
155068,4,2016-12-19
155069,4,2016-10-23
155070,5,2016-10-21
155071,5,2015-05-16
155072,5,2015-04-13
155073,5,2014-10-17
155074,4,2014-07-29
155075,5,2013-10-12
155076,1,2022-08-21
155077,1,2022-07-03
155078,2,2019-08-30
155079,2,2019-05-27
155080,3,2019-05-10
155081,2,2018-05-03
155082,5,2018-01-01
155083,2,2017-11-12
155084,5,2017-07-31
155085,5,2017-07-30
155086,4,2017-06-20
155087,4,2016-08-24
155088,4,2016-08-11
155089,3,2016-08-10
155090,3,2016-02-01
155091,3,2014-09-06
155092,4,2014-07-22
155093,3,2013-09-18
155094,1,2012-12-28
155095,4,2012-08-08
155096,4,2011-10-30
155097,5,2019-04-23
155098,3,2018-09-03
155099,4,2017-11-12
155100,5,2017-11-06
155101,3,2017-07-08
155102,5,2017-04-12
155103,5,2017-03-16
155104,4,2016-09-07
155105,5,2016-03-24
155106,5,2016-03-17
155107,5,2015-11-11
155108,2,2015-08-15
155109,4,2015-04-13
155110,5,2015-01-05
155111,4,2014-07-08
155112,5,2013-05-08
155113,5,2013-04-29
155114,5,2013-03-23
155115,1,2012-11-24
155116,3,2012-06-25
155117,5,2020-01-10
155118,5,2020-08-12
155132,3,2019-08-23
155133,5,2019-03-31
155135,5,2018-06-06
155136,5,2022-07-09
155137,2,2021-08-22
155138,2,2020-08-25
155139,3,2020-07-29
155140,5,2019-04-24
155141,5,2018-12-17
155142,5,2020-01-27
155143,1,2019-07-15
155144,1,2019-07-13
155145,4,2019-05-18
155146,5,2018-10-29
155147,4,2018-08-26
155148,5,2018-07-21
155149,1,2018-06-09
155150,2,2021-08-08
155151,3,2020-10-18
155152,3,2020-07-29
155153,1,2020-07-14
155154,5,2020-01-04
155155,5,2019-08-26
155156,4,2019-08-24
155157,5,2019-08-16
155158,5,2019-04-06
155159,5,2019-02-13
155160,3,2020-07-30
155161,5,2020-07-24
155162,5,2020-02-25
155163,5,2019-10-16
155164,5,2019-10-16
155165,5,2019-03-08
155166,5,2019-03-08
155167,5,2019-03-08
155168,5,2019-02-17
155169,5,2019-02-10
155170,5,2018-09-05
155171,4,2018-08-19
155172,3,2018-07-05
155173,3,2018-07-04
155174,4,2018-06-16
155175,5,2022-08-13
155176,5,2022-08-11
155177,5,2022-08-06
155178,5,2022-07-04
155179,5,2022-06-18
155180,4,2022-05-31
155181,5,2022-05-14
155182,5,2022-05-12
155183,5,2022-05-02
155184,5,2022-04-18
155185,5,2022-04-16
155186,5,2022-03-24
155187,5,2022-03-13
155188,5,2021-11-09
155189,5,2021-08-30
155190,5,2021-08-28
155191,4,2021-08-16
155192,5,2021-08-04
155193,5,2021-07-18
155194,5,2021-07-14
155195,5,2021-06-19
155196,5,2020-10-15
155197,5,2020-10-01
155198,5,2020-09-25
155199,5,2020-09-21
155200,5,2020-09-11
155201,5,2020-09-09
155202,5,2020-08-13
155203,5,2020-08-03
155204,5,2020-07-22
155205,5,2020-02-26
155206,5,2020-02-17
155207,1,2019-11-24
155208,5,2019-10-25
155209,5,2019-10-22
155210,5,2019-09-04
155211,5,2019-08-29
155212,5,2019-08-24
155213,2,2019-08-22
155214,5,2019-08-18
155215,3,2019-08-14
155216,5,2019-08-13
155217,5,2019-07-20
155218,3,2019-07-15
155219,5,2019-07-14
155220,5,2019-06-27
155221,5,2019-06-07
155222,5,2019-05-26
155223,5,2019-05-16
155224,5,2019-05-11
155225,5,2019-05-10
155226,5,2019-05-06
155227,5,2019-04-26
155228,5,2019-04-22
155229,5,2019-04-04
155230,5,2019-03-31
155231,5,2019-03-12
155232,5,2019-03-08
155233,5,2019-02-18
155234,5,2019-02-15
155235,5,2018-12-29
155236,5,2018-10-24
155237,5,2018-09-13
155238,5,2018-09-05
155239,5,2018-08-30
155240,5,2018-07-26
155241,5,2018-09-01
155242,5,2018-08-15
155243,5,2018-07-26
155244,5,2018-07-12
155245,5,2018-07-07
155246,5,2018-07-04
155249,2,2022-08-03
155250,4,2020-07-29
155251,5,2019-12-11
155252,5,2018-08-25
155253,5,2020-08-06
155254,1,2020-07-13
155255,5,2019-11-28
155256,4,2019-10-20
155257,5,2019-10-19
155258,5,2019-07-02
155259,5,2018-08-13
155260,3,2022-07-21
155261,1,2022-07-10
155262,4,2022-07-03
155263,1,2022-05-22
155264,3,2022-05-16
155265,5,2022-03-25
155266,2,2021-06-22
155267,4,2020-11-06
155268,5,2020-09-20
155269,5,2020-08-18
155270,4,2020-08-08
155271,4,2020-08-02
155272,4,2020-06-28
155273,5,2020-06-21
155274,1,2020-03-07
155275,2,2020-02-19
155276,5,2020-02-07
155277,4,2020-01-31
155278,5,2020-01-22
155279,1,2020-01-21
155280,3,2020-01-18
155281,3,2020-01-12
155282,4,2020-01-06
155283,5,2019-12-16
155284,5,2019-12-03
155285,1,2019-11-18
155286,5,2019-08-13
155287,3,2019-07-28
155288,5,2019-07-27
155289,4,2019-06-17
155290,1,2019-06-16
155291,4,2019-06-05
155292,3,2019-06-01
155293,4,2019-05-14
155294,2,2019-05-12
155295,3,2019-04-28
155296,4,2019-04-24
155297,3,2019-04-23
155298,4,2019-04-09
155299,3,2019-03-13
155300,3,2019-02-23
155301,3,2019-02-20
155302,3,2019-02-11
155303,3,2019-01-28
155304,2,2019-01-06
155305,5,2018-12-29
155306,5,2018-12-05
155307,5,2018-12-05
155308,5,2018-12-02
155309,4,2018-11-26
155310,3,2018-11-18
155311,4,2018-11-14
155312,4,2018-11-05
155313,3,2018-10-09
155314,5,2018-10-02
155315,3,2018-08-19
155316,4,2018-08-19
155317,5,2018-08-13
155318,3,2018-08-02
155319,4,2018-07-30
155320,4,2018-07-28
155321,4,2018-07-27
155322,2,2018-07-22
155323,4,2018-07-18
155324,3,2018-07-15
155325,2,2018-07-12
155326,4,2018-06-24
155327,4,2022-06-06
155328,1,2021-08-14
155329,5,2021-08-14
155330,1,2021-08-05
155331,3,2020-08-08
155332,5,2020-08-07
155333,4,2020-07-10
155334,5,2019-08-20
155335,4,2019-08-17
155336,5,2019-06-19
155337,4,2019-06-01
155338,5,2019-05-24
155339,5,2019-03-12
155340,4,2018-08-26
155341,2,2018-08-20
155342,3,2018-08-15
155343,2,2018-08-13
155344,4,2018-08-10
155345,3,2018-08-08
155346,5,2018-07-30
155347,4,2018-06-01
155348,3,2018-05-25
155349,5,2018-05-13
155350,2,2018-05-11
155351,4,2018-05-07
155352,4,2018-05-07
155353,4,2018-02-25
155354,5,2018-02-15
155355,4,2017-10-31
155356,5,2017-10-27
155357,5,2017-10-24
155358,4,2017-09-09
155359,3,2017-08-26
155360,4,2017-08-12
155361,4,2017-08-10
155362,5,2017-07-30
155363,4,2017-07-28
155364,5,2017-07-25
155365,4,2017-07-13
155366,4,2017-07-07
155367,5,2017-06-22
155368,5,2017-06-11
155369,5,2017-06-05
155370,3,2017-06-03
155371,5,2017-05-28
155372,4,2017-05-27
155373,4,2017-05-27
155374,4,2017-05-25
155375,5,2017-05-13
155376,5,2017-02-14
155377,5,2017-01-07
155378,4,2016-12-31
155379,4,2016-12-29
155380,5,2016-11-07
155381,5,2016-11-04
155382,4,2016-11-03
155383,4,2016-08-22
155384,3,2016-08-17
155385,4,2016-07-28
155386,3,2016-07-24
155387,5,2016-07-20
155388,3,2016-06-02
155389,4,2016-05-14
155390,5,2016-05-05
155391,4,2015-08-28
155392,4,2015-08-20
155393,5,2015-08-07
155394,5,2014-11-05
155395,4,2014-10-27
155396,4,2014-07-31
155397,5,2013-02-05
155398,5,2011-12-03
155399,3,2011-09-06
155400,5,2020-10-03
155401,5,2020-01-05
155402,4,2019-07-23
155403,4,2019-05-05
155404,5,2019-04-15
155405,5,2019-02-24
155406,4,2019-02-20
155407,5,2017-07-26
155408,5,2017-07-26
155409,5,2017-07-26
155410,5,2017-07-23
155411,5,2017-07-20
155412,4,2017-07-04
155413,5,2017-06-23
155414,3,2017-06-12
155415,1,2017-06-02
155416,5,2017-06-02
155417,5,2017-05-27
155418,5,2017-05-22
155419,4,2017-05-04
155420,5,2017-04-26
155421,5,2017-04-01
155422,4,2017-02-27
155423,5,2017-02-26
155424,5,2017-01-27
155425,5,2017-01-19
155426,4,2016-12-14
155427,5,2016-11-22
155428,5,2016-11-17
155429,5,2016-11-11
155430,5,2016-11-10
155431,5,2016-10-23
155432,4,2016-10-19
155433,4,2016-10-17
155434,2,2016-10-02
155435,5,2016-09-27
155436,4,2016-09-21
155437,5,2016-09-14
155438,3,2016-09-11
155439,4,2016-09-08
155440,5,2016-09-05
155441,5,2016-09-04
155442,5,2016-08-27
155443,5,2016-08-22
155444,5,2016-08-19
155445,5,2016-08-05
155446,5,2016-07-05
155447,5,2016-06-25
155448,5,2016-06-13
155449,5,2016-06-03
155450,5,2016-05-22
155451,5,2016-05-22
155452,5,2016-05-21
155453,5,2016-05-20
155454,4,2016-05-20
155455,5,2016-05-16
155456,5,2016-05-02
155457,4,2016-04-08
155458,3,2016-03-04
155459,5,2016-02-16
155460,4,2016-02-11
155461,5,2016-02-06
155462,5,2015-12-28
155463,5,2015-10-18
155464,4,2015-10-09
155465,5,2015-10-06
155466,5,2015-10-04
155467,5,2015-09-25
155468,5,2015-09-20
155469,5,2015-08-29
155470,5,2015-08-26
155471,5,2015-08-19
155472,5,2015-08-05
155473,4,2015-07-17
155474,5,2015-07-16
155475,4,2015-07-07
155476,4,2015-07-07
155477,4,2015-06-26
155478,5,2015-06-21
155479,4,2015-04-06
155480,5,2015-03-16
155481,5,2014-12-01
155482,4,2014-10-24
155483,5,2014-10-18
155484,5,2014-10-17
155485,5,2014-10-16
155486,5,2014-10-14
155487,5,2014-10-04
155488,3,2014-09-16
155489,5,2014-08-25
155490,5,2014-08-01
155491,4,2014-07-21
155492,5,2014-07-10
155493,5,2014-06-28
155494,5,2014-06-23
155495,5,2014-06-14
155496,4,2014-06-13
155497,5,2014-06-07
155498,5,2014-06-05
155499,5,2014-05-16
155500,5,2014-05-13
155501,4,2013-11-12
155502,4,2013-11-11
155503,5,2013-11-02
155504,5,2013-10-23
155505,5,2013-09-30
155506,5,2013-09-27
155507,5,2013-09-25
155508,4,2013-09-16
155509,5,2013-09-12
155510,4,2013-09-12
155511,5,2013-08-11
155512,5,2013-07-22
155513,5,2012-11-02
155514,5,2010-10-25
155515,5,2022-08-04
155516,5,2022-05-12
155517,5,2019-09-01
155518,5,2019-08-30
155519,5,2019-04-15
155520,5,2018-09-06
155521,5,2020-08-06
155522,5,2019-05-31
155523,5,2019-05-23
155524,5,2019-03-24
155525,5,2019-03-16
155526,5,2018-11-01
155527,5,2018-08-02
155528,4,2019-06-02
155529,4,2020-02-08
155530,5,2018-11-11
155532,5,2022-07-23
155533,5,2021-06-20
155534,5,2019-06-26
155551,4,2021-11-14
155552,4,2020-08-16
155553,5,2018-09-20
155554,4,2020-10-12
155555,5,2020-08-23
155556,5,2019-11-10
155557,5,2019-06-11
155558,4,2021-12-11
155559,2,2022-04-03
155560,5,2022-03-22
155561,1,2022-01-30
155562,1,2022-01-09
155563,2,2022-01-01
155564,1,2021-10-16
155565,5,2021-10-02
155566,2,2021-09-25
155567,1,2021-07-26
155568,1,2021-07-25
155569,1,2021-03-26
155570,4,2020-12-27
155571,5,2020-09-12
155572,1,2020-08-09
155573,1,2020-08-02
155574,1,2020-01-11
155575,1,2020-01-03
155576,1,2019-12-14
155577,1,2019-12-12
155578,4,2019-06-03
155579,3,2019-05-10
155580,4,2019-05-09
155581,5,2019-05-03
155582,3,2019-04-28
155583,5,2019-04-13
155584,5,2019-04-07
155585,5,2019-03-26
155586,5,2019-02-18
155587,4,2019-02-13
155588,5,2019-01-13
155589,1,2018-10-17
155590,5,2018-10-14
155591,5,2018-09-26
155592,2,2018-09-23
155593,4,2018-09-16
155594,4,2022-10-17
155595,2,2022-08-12
155596,5,2022-08-07
155597,2,2022-07-26
155598,5,2022-04-23
155599,5,2021-09-05
155600,4,2021-08-29
155601,2,2021-08-26
155602,1,2021-08-16
155603,3,2021-08-15
155604,5,2021-07-25
155605,4,2021-07-08
155606,5,2020-09-02
155607,1,2020-08-28
155608,5,2020-08-10
155609,4,2020-08-05
155610,5,2020-08-04
155611,5,2020-01-14
155612,5,2019-10-27
155613,2,2019-08-15
155614,4,2019-08-12
155615,5,2019-08-06
155616,4,2019-08-05
155617,5,2019-08-05
155618,5,2019-07-24
155619,1,2019-07-10
155620,5,2019-06-18
155621,5,2019-04-29
155622,4,2019-03-20
155623,4,2019-02-21
155624,5,2018-10-05
155625,4,2018-10-04
155626,2,2018-08-09
155627,2,2018-08-03
155628,4,2018-07-22
155629,1,2018-07-11
155630,4,2018-05-25
155631,4,2018-05-13
155632,5,2018-05-10
155633,4,2018-01-04
155634,4,2017-11-27
155635,4,2017-11-12
155636,5,2017-08-10
155637,5,2017-08-02
155638,4,2017-07-24
155639,5,2017-06-03
155640,5,2017-05-19
155641,5,2017-05-18
155642,4,2017-05-06
155643,4,2017-05-03
155644,4,2017-04-25
155645,4,2017-01-25
155646,3,2016-11-14
155647,5,2016-10-19
155648,3,2016-08-23
155649,5,2016-08-14
155650,5,2016-08-06
155651,4,2016-08-06
155652,5,2016-07-28
155653,3,2016-07-23
155654,4,2016-07-22
155655,4,2016-07-08
155656,4,2016-06-24
155657,5,2016-06-22
155658,4,2016-05-17
155659,3,2016-05-11
155660,1,2016-05-02
155661,3,2016-04-24
155662,3,2015-10-27
155663,5,2015-10-21
155664,1,2015-10-17
155665,5,2015-10-11
155666,2,2015-09-17
155667,4,2015-09-06
155668,4,2015-06-26
155669,4,2015-05-03
155670,4,2015-02-08
155671,4,2015-01-16
155672,4,2014-09-16
155673,5,2014-08-07
155674,5,2014-07-29
155675,5,2014-06-23
155676,4,2014-05-31
155677,4,2014-04-25
155678,5,2013-09-01
155679,5,2013-08-10
155680,3,2013-07-29
155681,4,2013-05-30
155682,4,2013-03-31
155683,4,2012-10-08
155684,4,2012-09-14
155685,5,2012-08-12
155686,3,2012-08-07
155687,4,2012-07-13
155688,4,2012-05-29
155689,4,2012-05-28
155690,3,2012-05-13
155691,3,2012-05-03
155692,4,2012-04-01
155693,4,2012-02-28
155694,4,2012-01-23
155695,4,2011-04-30
155696,4,2011-03-27
155697,4,2011-01-02
155698,5,2010-08-17
155699,5,2019-04-21
155700,5,2017-08-02
155701,5,2017-07-17
155702,4,2017-07-09
155703,5,2017-06-16
155704,5,2017-04-05
155705,4,2017-03-29
155706,5,2016-12-11
155707,4,2016-11-29
155708,4,2016-11-01
155709,4,2016-10-22
155710,4,2016-10-18
155711,4,2016-09-16
155712,5,2016-08-18
155713,5,2016-07-26
155714,5,2016-06-01
155715,4,2016-05-05
155716,3,2016-05-03
155717,3,2016-04-30
155718,4,2016-03-29
