username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
AntoninoLG64,2017,47,22,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Pizza': 2, 'Italienne': 2, 'Diner': 2, 'Asiatique': 2, 'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Restaurants_de_biere': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Internationale': 1, 'Indienne': 1, 'Francaise': 1, 'Bresilienne': 1, 'Bar': 1, 'Americaine': 1}",4.12,4.31,4.12,3.94,1.31,0.1,1.85
danielecW2068LD,2013,28,24,None,None,None,"{'Suisse': 5, 'Francaise': 5, 'Europeenne': 5, 'Asiatique': 3, 'Thai': 2, 'Pizza': 2, 'Italienne': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.95,3.93,3.93,3.81,2.82,0.0,1.98
865melanied,2013,40,29,35-49,F,suisse,"{'Europeenne': 7, 'Suisse': 3, 'Italienne': 3, 'Asiatique': 3, 'Thai': 2, 'Francaise': 2, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Internationale': 1, 'Fusion': 1, 'Chinoise': 1, 'Argentine': 1}",3.84,3.88,3.81,3.59,2.97,0.12,2.12
gfg20,2014,17,15,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Asiatique': 3, 'Thai': 2, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Indonesienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.68,3.86,3.82,3.59,2.73,0.0,2.11
bruna1982,2012,26,16,None,None,suisse,"{'Thai': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,4.0,3.75,3.75,2.0,0.0,2.0
MC G,2016,7,7,None,None,suisse,"{'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Francaise': 1, 'Asiatique': 1, 'Americaine': 1}",3.79,4.0,3.79,3.62,1.33,0.42,2.42
sophiesophie K,2012,68,62,25-34,F,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Francaise': 2, 'Traiteur': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Americaine': 1}",3.63,3.61,3.49,3.53,1.99,0.0,1.8
Valoche95,2012,46,32,None,None,france,"{'Francaise': 7, 'Europeenne': 6, 'Steakhouse': 3, 'Americaine': 3, 'Suisse': 2, 'Vietnamienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",3.66,3.17,3.48,3.15,2.16,0.12,1.83
Shasha1977,2019,2,2,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Cuisine_amerindienne': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.5,1.78,1.78,1.56,2.0,0.0,2.56
St_bugel,2014,76,311,None,None,suisse,"{'Europeenne': 22, 'Suisse': 18, 'Italienne': 11, 'Francaise': 7, 'Pizza': 6, 'Mediterraneenne': 6, 'Europe_centrale': 6, 'Pub': 3, 'Moderne': 3, 'Internationale': 3, 'Bar': 3, 'Portugaise': 2, 'Brasserie_gastronomique': 2, 'Steakhouse': 1, 'Latino': 1, 'Irlandaise': 1, 'Grillades': 1, 'Cafe': 1, 'Britannique': 1, 'Argentine': 1, 'Americaine': 1}",4.22,4.02,4.0,3.66,3.11,0.08,2.02
G1923JTpeterm,2015,191,333,50-64,H,suisse,"{'Suisse': 11, 'Europeenne': 11, 'Europe_centrale': 5, 'Pizza': 2, 'Italienne': 2, 'Internationale': 2, 'Soupes': 1, 'Francaise': 1, 'Espagnole': 1, 'Cafe': 1, 'Allemande': 1}",4.3,3.93,3.97,3.77,1.89,0.18,1.92
Robert1105,2012,19,12,50-64,H,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.0,4.5,0.0,0.0,0.0
Jipi53,2010,38,97,50-64,H,suisse,"{'Europeenne': 6, 'Suisse': 4, 'Francaise': 4, 'Americaine': 1}",4.0,4.14,4.02,3.92,3.59,0.0,1.59
954cathg,2013,102,53,None,None,suisse,"{'Europeenne': 23, 'Francaise': 13, 'Asiatique': 11, 'Italienne': 10, 'Japonaise': 7, 'Sushi': 6, 'Suisse': 6, 'Mediterraneenne': 5, 'Thai': 3, 'Pizza': 3, 'Latino': 3, 'Internationale': 3, 'Restauration_rapide': 2, 'Moderne': 2, 'Italie_du_Sud': 2, 'Italie_du_Nord': 2, 'Italie_du_Centre': 2, 'Chinoise': 2, 'Cafe': 2, 'Bar': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Peruvienne': 1, 'Pub': 1, 'Pakistanaise': 1, 'Mexicaine': 1, 'Indienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Bresilienne': 1, 'Brasserie_gastronomique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",4.23,3.6,3.51,3.33,2.42,0.02,1.89
voyoua1,2017,47,33,None,None,suisse,"{'Europeenne': 15, 'Suisse': 14, 'Francaise': 9, 'Italienne': 5, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.02,4.16,4.06,3.73,1.97,0.04,2.13
StephS1217,2017,22,16,None,None,suisse,"{'Europeenne': 7, 'Francaise': 6, 'Suisse': 4, 'Italienne': 3, 'Fusion': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Americaine': 1}",4.12,4.18,4.15,3.91,2.24,0.15,2.0
anthonybE1249HL,2016,117,73,None,None,None,"{'Europeenne': 25, 'Francaise': 23, 'Italienne': 8, 'Suisse': 6, 'Asiatique': 5, 'Pizza': 4, 'Thai': 3, 'Vietnamienne': 2, 'Sushi': 2, 'Restauration_rapide': 2, 'Mediterraneenne': 2, 'Indienne': 2, 'Americaine': 2, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Internationale': 1, 'Espagnole': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Bar': 1}",3.9,3.89,3.83,3.62,2.61,0.0,1.98
"N WAmsterdam, ",2008,280,127,50-64,H,pays-bas,"{'Suisse': 2, 'Francaise': 2, 'Europeenne': 1, 'Americaine': 1}",3.7,3.67,3.73,3.4,2.57,0.0,2.0
yquem71,2005,139,64,None,None,suisse,"{'Europeenne': 17, 'Francaise': 10, 'Mediterraneenne': 5, 'Italienne': 5, 'Suisse': 4, 'Pizza': 4, 'Europe_centrale': 3, 'Italie_du_Centre': 2, 'Bar': 2, 'Americaine': 2, 'Traiteur': 1, 'Toscane': 1, 'Steakhouse': 1, 'Romana': 1, 'Napolitaine': 1, 'Mexicaine': 1, 'Latium': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Espagnole': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.03,4.1,3.98,3.74,2.91,0.21,2.28
Pims25,2016,88,59,None,None,suisse,"{'Europeenne': 32, 'Suisse': 21, 'Francaise': 15, 'Europe_centrale': 10, 'Italienne': 6, 'Mediterraneenne': 5, 'Steakhouse': 4, 'Pizza': 4, 'Grillades': 3, 'Traiteur': 2, 'Internationale': 2, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Japonaise': 1, 'Grecque': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.21,4.06,4.08,3.75,2.75,0.11,2.22
NickyM749,2012,20,8,None,None,None,"{'Europeenne': 7, 'Mediterraneenne': 4, 'Francaise': 3, 'Saine': 2, 'Italienne': 2, 'Asiatique': 2, 'Suisse': 1, 'Peruvienne': 1, 'Pizza': 1, 'Libanaise': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Espagnole': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Arabe': 1, 'Americaine': 1}",4.19,3.6,3.69,3.34,2.53,0.11,2.29
trotteurs2502,2016,143,67,None,None,suisse,"{'Europeenne': 22, 'Francaise': 12, 'Suisse': 10, 'Italienne': 6, 'Asiatique': 5, 'Mediterraneenne': 4, 'Japonaise': 4, 'Sushi': 2, 'Pizza': 2, 'Bar': 2, 'Traiteur': 1, 'Steakhouse': 1, 'Saine': 1, 'Peruvienne': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Chinoise': 1, 'Cafe': 1, 'Americaine': 1}",4.15,3.99,3.95,3.65,1.96,0.17,2.15
aubert_family,2016,23,15,None,None,suisse,"{'Francaise': 4, 'Europeenne': 4, 'Italienne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.79,4.02,3.81,3.66,1.79,0.31,2.31
zozor,2009,63,85,50-64,H,france,"{'Francaise': 12, 'Europeenne': 12, 'Suisse': 4, 'cambodgienne': 2, 'Vietnamienne': 2, 'Thai': 2, 'Steakhouse': 2, 'Restauration_rapide': 2, 'Internationale': 2, 'Chinoise': 2, 'Asiatique': 2, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Cafe': 1}",3.91,4.0,3.85,3.64,2.2,0.19,2.09
vaudois1010,2010,15,18,35-49,F,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.2,4.0,3.9,3.7,3.4,0.8,2.8
535jeanphilippep,2014,48,169,50-64,H,suisse,"{'Europeenne': 11, 'Suisse': 10, 'Francaise': 6, 'Mediterraneenne': 3, 'Internationale': 3, 'Europe_centrale': 3, 'Grillades': 2, 'Asiatique': 2, 'Americaine': 2, 'Thai': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Libanaise': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.03,4.03,3.95,3.88,2.4,0.05,1.93
foodman77,2011,30,17,35-49,H,None,"{'Francaise': 9, 'Europeenne': 9, 'Suisse': 3, 'Steakhouse': 3, 'Mediterraneenne': 3, 'Italienne': 3, 'Grillades': 2, 'Thai': 1, 'Romana': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Moderne': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Fusion': 1, 'Bresilienne': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Argentine': 1, 'Americaine': 1}",4.07,3.77,3.7,3.4,3.14,0.18,2.17
Florencez,2010,34,256,35-49,F,None,"{'Europeenne': 15, 'Suisse': 14, 'Italienne': 5, 'Francaise': 5, 'Pizza': 4, 'Internationale': 4, 'Mediterraneenne': 3, 'Europe_centrale': 3, 'Moderne': 2, 'Grillades': 2, 'Thai': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",3.97,4.07,3.96,3.68,3.91,0.17,2.2
CH_Xtof,2010,40,154,35-49,H,suisse,"{'Francaise': 6, 'Europeenne': 6, 'Suisse': 3, 'Bar': 2, 'Steakhouse': 1, 'Pub': 1, 'Internationale': 1, 'Brasserie_gastronomique': 1, 'Belge': 1, 'Americaine': 1}",4.17,4.1,4.17,3.96,4.1,0.15,2.35
MaximeSuisse,2008,196,127,25-34,H,suisse,"{'Europeenne': 8, 'Francaise': 5, 'Asiatique': 4, 'Thai': 2, 'Suisse': 2, 'Bar': 2, 'Sushi': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Coreenne': 1, 'Americaine': 1}",4.0,4.05,3.8,3.63,3.84,0.17,2.04
Gabriele d,2012,29,12,35-49,F,None,"{'Europeenne': 21, 'Francaise': 11, 'Italienne': 9, 'Mediterraneenne': 8, 'Suisse': 5, 'Pizza': 3, 'Napolitaine': 2, 'Italie_du_Sud': 2, 'Campanie': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Toscane': 1, 'Moderne': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.12,4.26,4.09,3.67,3.98,0.37,2.76
loup d,2016,80,39,None,None,suisse,"{'Europeenne': 14, 'Francaise': 9, 'Italienne': 6, 'Suisse': 5, 'Mediterraneenne': 5, 'Asiatique': 4, 'Pizza': 3, 'Japonaise': 3, 'Cafe': 3, 'Sushi': 2, 'Saine': 2, 'Chinoise': 2, 'Bar': 2, 'Thai': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Napolitaine': 1, 'Moderne': 1, 'Mexicaine': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Coreenne': 1, 'Campanie': 1, 'Bar_a_vins': 1, 'Amerique_centrale': 1, 'Americaine': 1}",4.14,3.64,3.52,3.28,2.74,0.05,2.05
jonq2015,2015,51,19,None,None,suisse,"{'Europeenne': 16, 'Mediterraneenne': 8, 'Italienne': 8, 'Francaise': 7, 'Americaine': 7, 'Suisse': 6, 'Pizza': 4, 'Restauration_rapide': 3, 'Cafe': 3, 'Toscane': 2, 'Italie_du_Centre': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Moderne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.14,4.1,3.91,3.73,2.81,0.0,1.73
Laurent2474,2010,20,207,35-49,H,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Francaise': 5, 'Cafe': 2, 'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.29,3.78,3.6,3.55,2.77,0.26,2.13
HP6000,2015,19,16,None,None,suisse,"{'Francaise': 3, 'Cafe': 3, 'Steakhouse': 2, 'Europeenne': 2, 'Thai': 1, 'Italienne': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.9,2.64,2.41,2.48,1.41,0.0,1.69
Yum35,2013,67,55,None,None,suisse,"{'Europeenne': 28, 'Suisse': 22, 'Francaise': 10, 'Cafe': 4, 'Pizza': 3, 'Mediterraneenne': 3, 'Italienne': 3, 'Saine': 2, 'Restauration_rapide': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Napolitaine': 1, 'Mexicaine': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Americaine': 1}",4.08,4.07,3.9,3.87,2.28,0.1,1.98
doroth_ec127,2015,31,16,None,None,suisse,"{'Europeenne': 9, 'Francaise': 7, 'Suisse': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Internationale': 3, 'Pizza': 2, 'Bar': 2, 'Asiatique': 2, 'Toscane': 1, 'Thai': 1, 'Perse': 1, 'Libanaise': 1, 'Italie_du_Centre': 1, 'Fusion': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.07,3.89,3.78,3.51,3.09,0.17,2.38
miss_bisous,2011,16,11,None,None,suisse,"{'Europeenne': 8, 'Suisse': 6, 'Italienne': 5, 'Pizza': 3, 'Mediterraneenne': 2, 'Francaise': 2, 'Pub': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.98,4.05,3.95,3.85,1.35,0.0,2.02
1904DL,2015,9,6,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Mediterraneenne': 1, 'Grecque': 1, 'Francaise': 1, 'Americaine': 1}",4.31,3.22,3.06,3.06,1.25,0.0,2.0
alexandregN8822SD,2021,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
cebonvieuxdydy,2020,5,3,None,None,None,"{'Americaine': 2, 'Restauration_rapide': 1}",4.25,4.25,4.25,4.25,0.0,0.0,2.0
Trip51174702485,2021,1,1,None,None,suisse,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
Carine-Zeller,2020,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
Lovelove1308,2018,7,4,None,None,italie,"{'Italienne': 3, 'Pizza': 2, 'Traiteur': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Europeenne': 1, 'Campanie': 1, 'Asiatique': 1, 'Americaine': 1}",4.32,3.36,3.14,3.27,0.73,0.0,1.73
oponop,2019,3,3,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Americaine': 1}",3.78,4.0,3.78,4.0,1.78,0.0,2.0
N4717HVdavidl,2014,5,5,None,None,None,"{'Italienne': 2, 'Americaine': 2, 'Romana': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.53,2.92,2.92,2.78,0.0,0.0,1.44
Sherpa764081,2018,5,3,None,None,None,"{'Americaine': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Grillades': 1}",4.0,3.82,4.0,3.82,1.27,0.0,2.0
Coolyfraise,2018,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
fgendre,2017,2,2,None,None,suisse,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
R981NTmorganr,2020,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
pascaldQ6530BF,2020,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
Samo1989,2014,2,2,None,None,suisse,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
Babs6vb,2017,33,23,None,None,suisse,"{'Suisse': 6, 'Europeenne': 6, 'Mediterraneenne': 3, 'Italienne': 3, 'Europe_centrale': 3, 'Francaise': 2, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Internationale': 1, 'Grillades': 1, 'Bar_a_vins': 1, 'Americaine': 1}",3.88,4.13,4.07,3.71,2.62,0.06,2.06
albertomP7563NN,2015,4,2,None,None,suisse,"{'Toscane': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Italie_du_Centre': 2, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Americaine': 1}",4.22,4.44,4.22,4.06,1.5,0.0,1.56
virgetme,2012,18,12,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Francaise': 2, 'Europe_centrale': 2, 'Italienne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.29,3.68,3.68,3.37,0.68,0.0,1.79
petsuter,2020,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
melissa290486,2016,10,9,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
nenenant,2015,2,2,None,None,suisse,"{'Thai': 1, 'Asiatique': 1, 'Americaine': 1}",4.28,4.28,4.56,4.56,0.0,0.0,2.0
MyNameIsNigel,2019,3,3,None,None,suisse,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
VincentE433,2016,2,2,None,None,suisse,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
668micheld,2014,13,12,50-64,H,suisse,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
100soucis,2016,64,32,None,None,suisse,"{'Europeenne': 11, 'Suisse': 10, 'Europe_centrale': 3, 'Pizza': 2, 'Italienne': 2, 'Internationale': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Saine': 1, 'Portugaise': 1, 'Mediterraneenne': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",3.9,3.8,3.67,3.57,1.67,0.0,2.0
murielj481,2016,18,10,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
LamagouilleCH,2014,6,6,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
marievi2020,2018,35,12,None,None,suisse,"{'Mediterraneenne': 5, 'Europeenne': 4, 'Italienne': 3, 'Francaise': 3, 'Saine': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Libanaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Grillades': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",4.08,4.2,4.12,3.77,1.35,0.15,2.45
Polo131,2017,13,8,None,None,None,"{'Suisse': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Americaine': 1}",4.25,4.25,4.25,4.0,2.25,0.0,2.0
saram11135,2015,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
EtienneD642,2018,4,3,None,None,suisse,"{'Europeenne': 2, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.12,4.25,4.12,4.0,1.12,0.0,1.75
GilB461,2017,1,1,None,None,None,{'Americaine': 1},4.0,4.0,4.0,4.0,0.0,0.0,2.0
forestierloic,2015,40,126,25-34,H,suisse,"{'Europeenne': 9, 'Francaise': 5, 'Italienne': 4, 'Restauration_rapide': 3, 'Mediterraneenne': 3, 'Americaine': 3, 'Suisse': 2, 'Pizza': 2, 'Europe_centrale': 2, 'Bar': 2, 'Asiatique': 2, 'Sushi': 1, 'Saine': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_bieres': 1}",3.97,3.97,3.86,3.72,2.88,0.0,1.98
PingouinAventureux,2015,61,23,None,None,suisse,"{'Europeenne': 12, 'Francaise': 5, 'Asiatique': 5, 'Suisse': 4, 'Italienne': 4, 'Sushi': 3, 'Mediterraneenne': 3, 'Japonaise': 3, 'Vietnamienne': 2, 'Chinoise': 2, 'Cafe': 2, 'Americaine': 2, 'Tunisienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Marocaine': 1, 'Libanaise': 1, 'Fusion': 1, 'Bar': 1}",4.06,4.21,3.91,3.81,2.53,0.11,2.06
Marion1814,2017,10,4,25-34,F,None,"{'Europeenne': 7, 'Francaise': 4, 'Americaine': 4, 'Bar': 3, 'Suisse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Moderne': 1, 'Mexicaine': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.05,4.1,3.89,3.9,2.99,0.0,1.89
benja777,2013,43,34,None,None,suisse,"{'Europeenne': 15, 'Suisse': 9, 'Francaise': 9, 'Italienne': 5, 'Restauration_rapide': 4, 'Americaine': 4, 'Pizza': 3, 'Mediterraneenne': 3, 'Bar': 3, 'Italie_du_Sud': 2, 'Brasserie_gastronomique': 2, 'Traiteur': 1, 'Toscane': 1, 'Sicilienne': 1, 'Pub': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Campanie': 1, 'Cafe': 1, 'Asiatique': 1}",4.28,4.34,4.23,4.06,3.51,0.17,2.12
joelh450,2014,44,23,None,None,suisse,"{'Suisse': 9, 'Europeenne': 9, 'Francaise': 7, 'Bar': 5, 'Mediterraneenne': 2, 'Italienne': 2, 'Chinoise': 2, 'Cafe': 2, 'Asiatique': 2, 'Ethiopienne': 1, 'Traiteur': 1, 'Toscane': 1, 'Sushi': 1, 'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1, 'Americaine': 1, 'Africaine': 1}",4.13,4.2,4.16,4.08,3.15,0.08,1.95
goh_ginny,2014,280,55,None,None,singapour,"{'Restauration_rapide': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,1.0
IsabelleM1977,2017,11,11,None,None,suisse,"{'Europeenne': 6, 'Suisse': 3, 'Francaise': 3, 'Mediterraneenne': 2, 'Steakhouse': 1, 'Portugaise': 1, 'Italienne': 1, 'Internationale': 1, 'Espagnole': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.18,4.18,4.11,4.07,1.43,0.0,2.0
davidmyriamyann,2015,32,13,35-49,H,suisse,"{'Europeenne': 10, 'Suisse': 6, 'Francaise': 6, 'Mediterraneenne': 4, 'Italienne': 4, 'Pizza': 2, 'Asiatique': 2, 'Turque': 1, 'Traiteur': 1, 'Toscane': 1, 'Thai': 1, 'Sarde': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.99,4.08,4.14,3.83,2.6,0.0,2.05
354dodo99,2014,31,18,50-64,F,suisse,"{'Europeenne': 21, 'Suisse': 17, 'Italienne': 11, 'Mediterraneenne': 10, 'Pizza': 6, 'Grecque': 3, 'Francaise': 3, 'Toscane': 2, 'Italie_du_Centre': 2, 'Internationale': 2, 'Bresilienne': 2, 'Steakhouse': 1, 'Sicilienne': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Espagnole': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.09,4.15,4.14,3.91,2.31,0.0,2.0
SeizeV,2007,128,556,25-34,H,suisse,"{'Europeenne': 38, 'Suisse': 25, 'Italienne': 17, 'Francaise': 14, 'Pizza': 9, 'Asiatique': 9, 'Mediterraneenne': 8, 'Bar': 4, 'Americaine': 4, 'Vietnamienne': 3, 'Toscane': 3, 'Italie_du_Centre': 3, 'Europe_centrale': 3, 'Bar_a_bieres': 3, 'Thai': 2, 'Sushi': 2, 'Pub': 2, 'Marocaine': 2, 'Libanaise': 2, 'Japonaise': 2, 'Internationale': 2, 'Chinoise': 2, 'Steakhouse': 1, 'Saine': 1, 'Napolitaine': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Irlandaise': 1, 'Indonesienne': 1, 'Indienne': 1, 'Grillades': 1, 'Espagnole': 1, 'Campanie': 1, 'Britannique': 1, 'Bar_a_vins': 1, 'Argentine': 1}",3.99,4.09,3.94,3.81,2.85,0.0,2.0
