username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
907manub,2015,162,81,None,None,france,"{'Francaise': 10, 'Europeenne': 10, 'Mediterraneenne': 8, 'Moderne': 6, 'Italienne': 6, 'Italie_du_Nord': 3, 'Internationale': 3, 'Fusion': 3, 'Marocaine': 2, 'Lombarde': 2, 'Turque': 1, 'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Libanaise': 1, 'Indienne': 1, 'Grillades': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1}",4.27,4.34,4.29,4.11,2.94,0.17,2.06
638natachaa,2015,28,22,None,None,suisse,"{'Suisse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Europe_centrale': 1, 'Allemande': 1}",4.32,2.22,2.1,1.95,2.0,0.0,2.25
moune25,2017,14,8,None,None,None,"{'Italienne': 5, 'Francaise': 3, 'Europeenne': 3, 'Pizza': 2, 'Internationale': 2, 'Grillades': 2, 'Americaine': 2, 'Turque': 1, 'Bar_a_vins': 1}",3.96,3.48,3.69,3.46,0.81,0.0,1.79
antinea8,2010,163,93,None,None,france,"{'Francaise': 27, 'Italienne': 9, 'Europeenne': 8, 'Restauration_rapide': 7, 'Pizza': 7, 'Grillades': 5, 'Steakhouse': 4, 'Chinoise': 4, 'Asiatique': 4, 'Traiteur': 3, 'Pub': 3, 'Japonaise': 3, 'Turque': 2, 'Cafe': 2, 'Bar': 2, 'Americaine': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Marocaine': 1, 'Internationale': 1}",3.67,2.59,2.59,2.57,1.54,0.02,1.42
Lolita V,2017,28,22,None,None,None,"{'Francaise': 3, 'Europeenne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Restauration_rapide': 1, 'Japonaise': 1}",3.81,3.88,3.66,3.56,2.5,0.0,1.88
Ellen511,2012,58,37,None,None,espagne,"{'Europeenne': 6, 'Suisse': 3, 'Europe_centrale': 3, 'Allemande': 2, 'Diner': 1}",4.35,3.85,3.71,3.63,1.18,0.32,2.61
TasteForTravel15,2015,47,25,None,None,suisse,"{'Asiatique': 5, 'Thai': 3, 'Mediterraneenne': 3, 'Europeenne': 3, 'Perse': 2, 'Europe_centrale': 2, 'Vietnamienne': 1, 'Turque': 1, 'Suisse': 1, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Grecque': 1, 'Coreenne': 1, 'Chinoise': 1, 'Americaine': 1}",4.35,4.24,4.14,3.99,1.7,0.0,1.75
DavideMaccabruni,2016,31,22,35-49,H,suisse,"{'Italienne': 3, 'Europeenne': 3, 'Suisse': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Romagne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.3,2.7,2.8,2.5,2.7,0.2,1.6
zozopy,2013,117,72,None,None,italie,"{'Europeenne': 3, 'Suisse': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Saine': 1, 'Internationale': 1}",4.15,4.35,4.35,4.0,4.3,0.0,2.0
ShooterACDC,2016,33,18,None,None,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Diner': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
MikeL5553Canton de ,2016,11,8,35-49,H,suisse,"{'Turque': 1, 'Saine': 1, 'Internationale': 1}",4.17,1.67,1.67,1.5,0.0,0.0,1.33
MarcB4997,2018,6,7,None,None,suisse,"{'Francaise': 3, 'Suisse': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Japonaise': 1, 'Asiatique': 1}",4.23,3.29,3.29,2.9,1.52,0.0,2.0
mercoslk230amg,2020,4,3,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.25,4.5,4.25,4.0,4.25,0.0,2.0
JonasW1423,2018,3,3,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Internationale': 1, 'Espagnole': 1}",4.27,2.54,2.35,2.54,0.0,0.0,2.0
SilvioR,2010,12,81,25-34,H,suisse,"{'Europeenne': 3, 'Mediterraneenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Europe_centrale': 1}",4.39,4.39,4.39,4.11,3.28,0.0,2.56
BillyB1152,2007,3,174,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Soupes': 1, 'Pub': 1, 'Diner': 1, 'Britannique': 1, 'Bar': 1}",4.17,2.92,4.17,3.75,3.33,0.0,2.0
Helen T,2012,5,198,25-34,F,suisse,"{'Suisse': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1}",5.0,5.0,5.0,5.0,4.5,0.0,2.0
tinuroth,2016,2,2,None,None,None,"{'Suisse': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1}",5.0,5.0,5.0,5.0,4.5,0.0,2.0
Anna SCanton de ,2015,40,20,None,None,suisse,"{'Europeenne': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Japonaise': 1, 'Grillades': 1, 'Europe_centrale': 1}",4.38,4.38,4.38,4.25,2.12,0.0,2.5
alex3869ch,2008,21,17,None,None,suisse,"{'Europeenne': 11, 'Suisse': 10, 'Francaise': 5, 'Europe_centrale': 3, 'Italienne': 2, 'Soupes': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.46,4.49,4.4,4.19,1.33,0.0,2.09
CHbasedTraveler,2015,33,14,None,None,suisse,"{'Pub': 3, 'Europeenne': 3, 'Bar': 3, 'Suisse': 2, 'Internationale': 2, 'Europe_centrale': 2, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Grillades': 1, 'Fusion': 1, 'Chinoise': 1, 'Asiatique': 1}",3.96,3.98,4.0,3.75,2.62,0.11,2.29
Lisette1239,2016,261,88,None,None,None,"{'Europeenne': 54, 'Francaise': 41, 'Suisse': 26, 'Italienne': 13, 'Mediterraneenne': 10, 'Asiatique': 9, 'Steakhouse': 5, 'Americaine': 5, 'Internationale': 4, 'Thai': 3, 'Japonaise': 3, 'Cafe': 3, 'Ethiopienne': 2, 'Sushi': 2, 'Restauration_rapide': 2, 'Pizza': 2, 'Moderne': 2, 'Latino': 2, 'Indienne': 2, 'Fusion': 2, 'Brasserie_gastronomique': 2, 'Africaine': 2, 'Traiteur': 1, 'Sicilienne': 1, 'Peruvienne': 1, 'Pub': 1, 'Polynesienne': 1, 'Pakistanaise': 1, 'Italie_du_Sud': 1, 'Hawaienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Chinoise': 1, 'Bar': 1, 'Argentine': 1, 'Amerique_centrale': 1, 'Allemande': 1}",4.11,4.1,4.04,3.84,3.08,0.05,1.98
J7916EUolivierg,2021,4,4,None,None,None,"{'Suisse': 3, 'Europeenne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1}",4.05,4.23,4.05,3.73,3.09,0.36,2.36
8304WB,2013,40,21,50-64,H,suisse,"{'Suisse': 3, 'Europeenne': 2, 'Moderne': 1, 'Fusion': 1, 'Europe_centrale': 1}",4.68,3.21,3.07,2.71,0.0,0.0,2.0
DCH1973,2013,155,67,35-49,H,suisse,"{'Europeenne': 41, 'Suisse': 25, 'Italienne': 17, 'Francaise': 17, 'Pizza': 11, 'Mediterraneenne': 9, 'Asiatique': 6, 'Europe_centrale': 5, 'Sicilienne': 3, 'Italie_du_Sud': 3, 'Internationale': 3, 'Chinoise': 3, 'Thai': 2, 'Romana': 2, 'Latium': 2, 'Japonaise': 2, 'Italie_du_Centre': 2, 'Brasserie_gastronomique': 2, 'Bar_a_vins': 2, 'Americaine': 2, 'Toscane': 1, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Napolitaine': 1, 'Indienne': 1, 'Grillades': 1, 'Campanie': 1}",4.06,4.07,3.97,3.85,2.36,0.13,2.1
"SteveCathy PNorth Walsham, ",2013,150,117,50-64,H,royaume-uni,"{'Europeenne': 9, 'Suisse': 7, 'Internationale': 3, 'Europe_centrale': 3, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Americaine': 1}",3.72,3.71,3.72,3.77,2.21,0.0,1.86
Rdolci,2012,151,124,None,None,suisse,"{'Europeenne': 32, 'Suisse': 24, 'Francaise': 10, 'Mediterraneenne': 6, 'Italienne': 6, 'Europe_centrale': 5, 'Asiatique': 5, 'Americaine': 4, 'Steakhouse': 3, 'Japonaise': 3, 'Bar': 3, 'Vietnamienne': 2, 'Sushi': 2, 'Pub': 2, 'Grillades': 2, 'Traiteur': 1, 'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Perse': 1, 'Libanaise': 1, 'Internationale': 1, 'Fusion': 1, 'Espagnole': 1, 'Bresilienne': 1, 'Brasserie_gastronomique': 1, 'Allemande': 1}",4.15,4.25,4.12,3.89,3.68,0.05,2.09
salvadors691,2008,124,727,35-49,H,suisse,"{'Europeenne': 8, 'Italienne': 5, 'Europe_centrale': 5, 'Mediterraneenne': 4, 'Pizza': 3, 'Bar': 3, 'Suisse': 2, 'Internationale': 2, 'Americaine': 2, 'Saine': 1, 'Pub': 1, 'Espagnole': 1, 'Asiatique': 1}",3.96,4.08,3.86,3.64,3.17,0.08,2.25
499danielah,2014,3,3,None,None,None,"{'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
mariadW2947XV,2021,1,1,None,None,None,"{'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
MIFRAPABeinwil am ,2019,8,6,None,None,suisse,"{'Suisse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
DayTrip15443053558Canton of ,2021,6,6,None,None,suisse,"{'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
blumare71Muro ,2013,6,9,35-49,H,italie,"{'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
lilly7856,2015,23,19,None,None,suisse,"{'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.81,0.0,0.0,0.0,0.0,0.0,2.0
achi66,2016,35,26,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",4.5,3.21,2.86,3.21,0.0,0.0,2.0
andreasu222,2008,20,38,35-49,H,suisse,"{'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
"athanasiosl590Londres, ",2015,106,27,None,None,royaume-uni,"{'Italienne': 3, 'Europeenne': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Cafe': 2, 'Asiatique': 2, 'Americaine': 2, 'Suisse': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Mexicaine': 1, 'Libanaise': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Chinoise': 1}",4.08,3.65,3.36,3.35,1.62,0.0,1.85
petrag15,2010,32,58,None,None,None,"{'Europeenne': 9, 'Francaise': 5, 'Suisse': 3, 'Mediterraneenne': 3, 'Pizza': 2, 'Moderne': 2, 'Italienne': 2, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.07,4.32,4.22,4.02,2.95,0.21,2.19
Raeber-Mendez,2013,123,44,None,None,suisse,"{'Europeenne': 8, 'Suisse': 5, 'Italienne': 4, 'Europe_centrale': 4, 'Mediterraneenne': 3, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Allemande': 1}",4.05,4.21,4.15,3.74,3.05,0.12,2.17
Adam G,2013,66,51,35-49,H,suisse,"{'Italienne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Indienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Asiatique': 1}",4.06,4.16,4.0,3.75,3.56,0.0,2.0
Geniesseundlebe1966,2016,236,72,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Cafe': 1, 'Birmane': 1, 'Asiatique': 1}",4.67,0.0,0.0,0.0,0.0,0.0,0.0
AndreaTraveler1980,2010,5,18,25-34,H,suisse,"{'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,3.75,3.75,3.5,3.5,0.0,2.0
KF0x,2013,152,39,50-64,H,suisse,"{'Europeenne': 4, 'Cafe': 4, 'Bar': 3, 'Suisse': 2, 'Pub': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Mexicaine': 1, 'Internationale': 1, 'Indienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.11,3.41,3.55,3.62,1.74,0.0,1.68
"JimmyJamaWoodley, ",2013,94,120,35-49,H,royaume-uni,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2}",4.0,4.0,3.75,3.5,4.0,0.0,2.5
cadeluz1,2015,138,59,65+,H,italie,"{'Europeenne': 26, 'Suisse': 21, 'Europe_centrale': 16, 'Francaise': 5, 'Asiatique': 5, 'Allemande': 4, 'Thai': 3, 'Mediterraneenne': 3, 'Italienne': 3, 'Chinoise': 3, 'Moderne': 2, 'Internationale': 2, 'Toscane': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italie_du_Centre': 1, 'Indonesienne': 1, 'Grecque': 1, 'Fusion': 1, 'Cafe': 1}",4.02,3.98,3.99,3.68,3.2,0.12,2.25
HerbertvonKa,2015,51,32,None,None,suisse,"{'Italienne': 3, 'Europeenne': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.29,4.09,4.09,3.91,1.85,0.0,2.0
769xaviervProvince de ,2017,524,200,None,None,espagne,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
Florian Z,2008,96,90,25-34,H,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
JohnBrown71,2009,48,76,None,None,italie,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
aguadecoco10,2009,1,76,None,None,luxembourg,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
Mauro3456789Canton de ,2009,17,67,None,None,suisse,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
Marli B,2010,2,7,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
AxelP007,2013,24,61,18-24,H,suisse,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
MariGthr,2008,8,466,None,None,suisse,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
LucGO,2009,42,99,None,None,suisse,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
gfadel,2012,3,5,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
Kieferzapfen,2016,5,7,None,None,suisse,"{'Thai': 1, 'Steakhouse': 1, 'Grillades': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.5,4.75,4.5,4.75,0.0,0.0,2.0
s7ndro,2016,44,16,None,None,suisse,"{'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",4.3,4.52,4.41,4.13,2.28,0.22,2.0
GuidoOswald,2008,58,130,35-49,H,suisse,"{'Sushi': 2, 'Francaise': 2, 'Europeenne': 2, 'Asiatique': 2, 'Suisse': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1}",3.55,3.5,3.55,3.41,0.95,0.0,2.0
9mikaelg,2015,151,97,18-24,H,suisse,"{'Europeenne': 25, 'Suisse': 12, 'Francaise': 7, 'Italienne': 6, 'Mediterraneenne': 5, 'Asiatique': 5, 'Pizza': 4, 'Cafe': 4, 'Restauration_rapide': 3, 'Internationale': 3, 'Europe_centrale': 3, 'Americaine': 3, 'Steakhouse': 2, 'Saine': 2, 'Pub': 2, 'Japonaise': 2, 'Bar': 2, 'Traiteur': 1, 'Sushi': 1, 'Soupes': 1, 'Moderne': 1, 'Libanaise': 1, 'Latino': 1, 'Indienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Belge': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Argentine': 1, 'Allemande': 1}",4.03,4.01,3.93,3.73,2.89,0.07,2.05
Cankenjan,2010,133,85,50-64,H,canada,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Europe_centrale': 1}",4.28,4.5,4.28,4.0,4.0,0.56,3.0
Angela P,2014,35,24,50-64,F,suisse,"{'Thai': 2, 'Europeenne': 2}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
340nathaliep,2013,12,7,None,None,suisse,"{'Europeenne': 7, 'Suisse': 2, 'Steakhouse': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Internationale': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.45,4.29,4.2,4.05,2.66,0.0,2.07
markod383,2015,131,45,None,None,suisse,"{'Europeenne': 4, 'Suisse': 2, 'Europe_centrale': 2, 'Mediterraneenne': 1, 'Diner': 1}",4.89,1.32,1.32,1.32,0.0,0.0,1.58
Jo1313Jo,2016,20,14,None,None,suisse,"{'Francaise': 4, 'Europeenne': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Europe_centrale': 2, 'Brasserie_gastronomique': 2, 'Thai': 1, 'Steakhouse': 1, 'Moderne': 1, 'Italienne': 1, 'Grillades': 1, 'Americaine': 1}",4.33,4.38,4.41,3.91,2.88,0.12,2.12
Esteboun,2014,20,12,None,None,france,"{'Steakhouse': 1, 'Grillades': 1, 'Americaine': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
cathcha,2014,23,18,None,None,None,"{'Europeenne': 4, 'Asiatique': 3, 'Italienne': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Portugaise': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Grillades': 1, 'Fusion': 1, 'Francaise': 1, 'Espagnole': 1, 'Chinoise': 1}",4.2,4.3,4.15,4.06,2.07,0.0,2.0
thesimianprince,2013,20,13,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Grillades': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.25,4.0,4.0,3.5,1.12,0.0,2.0
BrigitteRibi,2021,1,1,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Allemande': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
123arlCanton de ,2016,9,8,None,None,suisse,"{'Suisse': 1, 'Pub': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Allemande': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
bensi2015,2012,69,32,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Pub': 1, 'Grillades': 1, 'Bar_a_bieres': 1, 'Allemande': 1}",4.5,4.5,4.5,4.25,0.0,0.0,2.0
Sorciere2019,2019,1,1,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Allemande': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
Hecki66,2009,576,632,50-64,H,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Pub': 2, 'Grillades': 2, 'Europe_centrale': 2, 'Cafe': 2, 'Allemande': 2, 'Traiteur': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Diner': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.26,2.51,2.52,2.58,0.0,0.0,1.92
Rinchen1968,2014,2,3,None,None,suisse,"{'Suisse': 1, 'Pub': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Allemande': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
Lombi53,2018,11,6,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Grillades': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Allemande': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
FPSuisse,2016,95,67,None,None,suisse,"{'Europeenne': 13, 'Suisse': 7, 'Internationale': 4, 'Steakhouse': 3, 'Moderne': 3, 'Italienne': 3, 'Francaise': 3, 'Thai': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Europe_centrale': 2, 'Cafe': 2, 'Traiteur': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Fusion': 1, 'Diner': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Argentine': 1, 'Americaine': 1}",4.19,3.79,3.98,3.62,2.95,0.06,2.06
"MARK_CHRISTACheltenham, ",2013,307,138,None,None,royaume-uni,"{'Europeenne': 8, 'Suisse': 5, 'Italienne': 3, 'Francaise': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Cafe': 2, 'Allemande': 2, 'Pub': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Bar': 1}",3.56,3.28,2.94,2.9,1.19,0.1,1.9
119johanc,2017,12,8,None,None,None,{'Europeenne': 1},4.5,4.5,4.5,4.0,0.0,0.0,2.0
SolidSnakech,2017,54,25,None,None,suisse,"{'Europeenne': 12, 'Suisse': 6, 'Europe_centrale': 6, 'Pizza': 4, 'Italienne': 4, 'Mediterraneenne': 3, 'Grillades': 2, 'Bar': 2, 'Turque': 1, 'Mexicaine': 1, 'Indienne': 1, 'Fusion': 1, 'Diner': 1, 'Cafe': 1, 'Amerique_centrale': 1, 'Americaine': 1, 'Allemande': 1}",4.04,3.37,3.28,3.07,1.95,0.0,1.76
LiliP552,2017,2,2,None,None,suisse,"{'Europeenne': 1, 'Europe_centrale': 1}",4.75,2.25,2.25,2.0,2.25,0.0,1.0
weitnauer,2011,16,15,50-64,F,france,"{'Europeenne': 4, 'Francaise': 3, 'Europe_centrale': 1, 'Bar_a_vins': 1}",4.28,4.28,4.28,4.03,4.25,0.0,2.28
roselyne s,2014,11,4,None,None,france,"{'Francaise': 6, 'Europeenne': 5, 'Bar_a_vins': 2, 'Saine': 1, 'Indienne': 1, 'Europe_centrale': 1}",4.19,4.31,4.06,3.94,3.94,0.0,1.88
"Veggrower1Addlestone, ",2016,173,84,65+,H,royaume-uni,"{'Europeenne': 10, 'Suisse': 8, 'Europe_centrale': 5, 'Internationale': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",4.3,3.48,3.43,3.16,1.4,0.0,1.7
N9635QLpetras,2019,2,2,None,None,None,"{'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
phikKuala ,2009,116,139,25-34,F,malaisie,"{'Europeenne': 3, 'Suisse': 2, 'Europe_centrale': 2, 'Indienne': 1, 'Asiatique': 1}",4.03,3.92,4.03,3.42,3.25,0.0,2.22
GattoViziato,2015,673,1212,None,None,None,"{'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
VRIV,2016,223,137,None,None,italie,"{'Thai': 1, 'Steakhouse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Campanie': 1, 'Asiatique': 1}",3.85,3.85,3.95,3.7,1.2,0.3,2.0
davidsanchezf9,2014,51,28,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Sushi': 2, 'Japonaise': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Fusion': 1, 'Francaise': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Amerique_centrale': 1, 'Americaine': 1, 'Allemande': 1}",4.12,4.23,4.12,3.67,2.95,0.12,2.0
Thomas H,2009,35,135,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Diner': 1, 'Cafe': 1}",4.0,4.0,4.33,3.83,1.33,0.0,2.0
Lulbilule,2015,44,24,None,None,suisse,"{'Europeenne': 11, 'Suisse': 6, 'Francaise': 5, 'Chinoise': 3, 'Asiatique': 3, 'Sushi': 2, 'Japonaise': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Bar': 2, 'Americaine': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Grillades': 1, 'Cafe': 1}",4.03,4.16,4.19,3.88,2.19,0.0,2.0
Iannnr,2021,2,2,None,None,suisse,"{'Americaine': 2, 'Moderne': 1, 'Grillades': 1}",4.0,4.0,4.0,4.0,2.67,0.0,1.67
DyBarr,2014,27,21,None,None,suisse,"{'Suisse': 12, 'Europeenne': 12, 'Steakhouse': 4, 'Italienne': 4, 'Francaise': 4, 'Ukrainienne': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Europe_centrale': 2}",3.92,4.03,3.93,3.69,1.32,0.0,2.0
